shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ATB:JourneyPattern:0825111-2019-08-10,63.86638,8.62727,134,52593.816
ATB:JourneyPattern:0825111-2019-08-10,63.86566,8.63179,135,53103.324
ATB:JourneyPattern:0825111-2019-08-10,63.86486,8.63545,136,53520.37
ATB:JourneyPattern:0825111-2019-08-10,63.86464,8.63719,137,53715.61
ATB:JourneyPattern:0825111-2019-08-10,63.86467,8.63871,138,53884.848
ATB:JourneyPattern:0825111-2019-08-10,63.86501,8.64001,139,54034.43
ATB:JourneyPattern:0825111-2019-08-10,63.86551,8.64141,140,54199.918
ATB:JourneyPattern:0825111-2019-08-10,63.86581,8.64315,141,54396.473
ATB:JourneyPattern:0825111-2019-08-10,63.86612,8.64535,142,54643.797
ATB:JourneyPattern:0825111-2019-08-10,63.86645,8.64726,143,54859.566
ATB:JourneyPattern:0825111-2019-08-10,63.86872,8.65393,144,55643.89
ATB:JourneyPattern:0825111-2019-08-10,63.86944,8.6568,145,55973.277
ATB:JourneyPattern:0825111-2019-08-10,63.86964,8.65858,146,56172.67
ATB:JourneyPattern:0825111-2019-08-10,63.86956,8.65992,147,56322.105
ATB:JourneyPattern:0825111-2019-08-10,63.86928,8.66136,148,56485.406
ATB:JourneyPattern:0825111-2019-08-10,63.86915,8.66198,149,56555.926
ATB:JourneyPattern:0825111-2019-08-10,63.86915,8.66198,150,56555.926
ATB:JourneyPattern:0825111-2019-08-10,63.87151,8.66421,151,56915.8
ATB:JourneyPattern:0825111-2019-08-10,63.87257,8.66662,152,57208.883
ATB:JourneyPattern:0825111-2019-08-10,63.87416,8.67314,153,57955.957
ATB:JourneyPattern:0825111-2019-08-10,63.87423,8.67709,154,58395.74
ATB:JourneyPattern:0825111-2019-08-10,63.8737,8.67966,155,58687.848
ATB:JourneyPattern:0825111-2019-08-10,63.87265,8.68155,156,58928.53
ATB:JourneyPattern:0825111-2019-08-10,63.87113,8.6831,157,59170.195
ATB:JourneyPattern:0825111-2019-08-10,63.86909,8.68344,158,59400.418
ATB:JourneyPattern:0825111-2019-08-10,63.81915,8.64804,159,66214.74
ATB:JourneyPattern:0825111-2019-08-10,63.81623,8.64508,160,66677.59
ATB:JourneyPattern:0825111-2019-08-10,63.81417,8.64238,161,67055.65
ATB:JourneyPattern:0825111-2019-08-10,63.81188,8.63791,162,67614.74
ATB:JourneyPattern:0825111-2019-08-10,63.81004,8.63482,163,68015.086
ATB:JourneyPattern:0825111-2019-08-10,63.80878,8.63349,164,68219.03
ATB:JourneyPattern:0825111-2019-08-10,63.80756,8.63314,165,68360.32
ATB:JourneyPattern:0825111-2019-08-10,63.80627,8.634,166,68532.91
ATB:JourneyPattern:0825111-2019-08-10,63.80553,8.63545,167,68714.125
ATB:JourneyPattern:0825111-2019-08-10,63.80474,8.63794,168,69004.93
ATB:JourneyPattern:0825111-2019-08-10,63.80416,8.64186,169,69446.055
ATB:JourneyPattern:0825111-2019-08-10,63.80371,8.64678,170,69996.03
ATB:JourneyPattern:0825111-2019-08-10,63.80354,8.65171,171,70545.164
ATB:JourneyPattern:0825111-2019-08-10,63.80319,8.6769,172,73349.57
ATB:JourneyPattern:0825111-2019-08-10,63.80301,8.67844,173,73522.17
ATB:JourneyPattern:0825111-2019-08-10,63.80252,8.67974,174,73676.82
ATB:JourneyPattern:0825111-2019-08-10,63.80206,8.68041,175,73767.3
ATB:JourneyPattern:0825111-2019-08-10,63.80151,8.68085,176,73845.7
ATB:JourneyPattern:0825111-2019-08-10,63.80024,8.68112,177,73990.234
ATB:JourneyPattern:0825111-2019-08-10,63.79964,8.68115,178,74057.11
ATB:JourneyPattern:0825111-2019-08-10,63.79926,8.68128,179,74101.82
ATB:JourneyPattern:0825111-2019-08-10,63.79926,8.68128,180,74101.82
ATB:JourneyPattern:0850102-2019-08-10,63.78084,9.57757,0,0.0
ATB:JourneyPattern:0850102-2019-08-10,63.78145,9.57785,1,74.71686
ATB:JourneyPattern:0850102-2019-08-10,63.78174,9.57814,2,120.37142
ATB:JourneyPattern:0850102-2019-08-10,63.78204,9.57843,3,166.81981
ATB:JourneyPattern:0850102-2019-08-10,63.78241,9.57846,4,208.14319
ATB:JourneyPattern:0850102-2019-08-10,63.78285,9.57843,5,257.2375
ATB:JourneyPattern:0850102-2019-08-10,63.78319,9.57829,6,298.16916
ATB:JourneyPattern:0850102-2019-08-10,63.78383,9.57765,7,398.92407
ATB:JourneyPattern:0850102-2019-08-10,63.78478,9.57652,8,563.2627
ATB:JourneyPattern:0850102-2019-08-10,63.78556,9.57506,9,747.52924
ATB:JourneyPattern:0850102-2019-08-10,63.78619,9.57265,10,1024.8243
ATB:JourneyPattern:0850102-2019-08-10,63.78666,9.56702,11,1653.7332
ATB:JourneyPattern:0850102-2019-08-10,63.78781,9.56045,12,2396.2217
ATB:JourneyPattern:0850102-2019-08-10,63.78967,9.54945,13,3638.1182
ATB:JourneyPattern:0850102-2019-08-10,63.79079,9.54243,14,4429.4644
ATB:JourneyPattern:0850102-2019-08-10,63.79125,9.53763,15,4966.246
ATB:JourneyPattern:0850102-2019-08-10,63.79119,9.53043,16,5767.774
ATB:JourneyPattern:0850102-2019-08-10,63.79116,9.49729,17,9456.903
ATB:JourneyPattern:0850102-2019-08-10,63.79167,9.46584,18,12958.361
ATB:JourneyPattern:0850102-2019-08-10,63.79207,9.44984,19,14740.03
ATB:JourneyPattern:0850102-2019-08-10,63.7921,9.44615,20,15150.8125
ATB:JourneyPattern:0850102-2019-08-10,63.79205,9.44454,21,15330.123
ATB:JourneyPattern:0850102-2019-08-10,63.79202,9.44349,22,15447.057
ATB:JourneyPattern:0850102-2019-08-10,63.79234,9.44233,23,15581.011
ATB:JourneyPattern:0850102-2019-08-10,63.79278,9.44019,24,15824.218
ATB:JourneyPattern:0850102-2019-08-10,63.79301,9.43745,25,16130.306
ATB:JourneyPattern:0850102-2019-08-10,63.79332,9.43632,26,16260.744
ATB:JourneyPattern:0850102-2019-08-10,63.79365,9.43601,27,16311.146
ATB:JourneyPattern:0850102-2019-08-10,63.79532,9.43605,28,16497.104
ATB:JourneyPattern:0850102-2019-08-10,63.79587,9.43559,29,16576.92
ATB:JourneyPattern:0850102-2019-08-10,63.79623,9.43457,30,16697.33
ATB:JourneyPattern:0850102-2019-08-10,63.79644,9.43347,31,16821.994
ATB:JourneyPattern:0850102-2019-08-10,63.79646,9.43235,32,16946.691
ATB:JourneyPattern:0850102-2019-08-10,63.79614,9.42881,33,17342.37
ATB:JourneyPattern:0850102-2019-08-10,63.79607,9.42779,34,17456.182
ATB:JourneyPattern:0850102-2019-08-10,63.79607,9.42779,35,17456.182
ATB:JourneyPattern:0850201-2019-08-10,63.79607,9.42779,0,0.0
ATB:JourneyPattern:0850201-2019-08-10,63.79614,9.42881,1,113.81295
ATB:JourneyPattern:0850201-2019-08-10,63.79646,9.43235,2,509.49072
ATB:JourneyPattern:0850201-2019-08-10,63.79644,9.43347,3,634.1884
ATB:JourneyPattern:0850201-2019-08-10,63.79623,9.43457,4,758.8513
ATB:JourneyPattern:0850201-2019-08-10,63.79587,9.43559,5,879.2618
ATB:JourneyPattern:0850201-2019-08-10,63.79532,9.43605,6,959.07874
ATB:JourneyPattern:0850201-2019-08-10,63.79365,9.43601,7,1145.0355
ATB:JourneyPattern:0850201-2019-08-10,63.79332,9.43632,8,1195.4376
ATB:JourneyPattern:0850201-2019-08-10,63.79301,9.43745,9,1325.8763
ATB:JourneyPattern:0850201-2019-08-10,63.79278,9.44019,10,1631.9645
ATB:JourneyPattern:0850201-2019-08-10,63.79234,9.44233,11,1875.1714
ATB:JourneyPattern:0850201-2019-08-10,63.79202,9.44349,12,2009.1254
ATB:JourneyPattern:0850201-2019-08-10,63.79205,9.44454,13,2126.0586
ATB:JourneyPattern:0850201-2019-08-10,63.7921,9.44615,14,2305.3694
ATB:JourneyPattern:0850201-2019-08-10,63.79207,9.44984,15,2716.1519
ATB:JourneyPattern:0850201-2019-08-10,63.79167,9.46584,16,4497.8203
ATB:JourneyPattern:0850201-2019-08-10,63.79116,9.49729,17,7999.2783
ATB:JourneyPattern:0850201-2019-08-10,63.79119,9.53043,18,11688.408
ATB:JourneyPattern:0850201-2019-08-10,63.79125,9.53763,19,12489.937
ATB:JourneyPattern:0850201-2019-08-10,63.79079,9.54243,20,13026.718
ATB:JourneyPattern:0850201-2019-08-10,63.78967,9.54945,21,13818.063
ATB:JourneyPattern:0850201-2019-08-10,63.78781,9.56045,22,15059.96
ATB:JourneyPattern:0850201-2019-08-10,63.78666,9.56702,23,15802.449
ATB:JourneyPattern:0850201-2019-08-10,63.78619,9.57265,24,16431.357
ATB:JourneyPattern:0850201-2019-08-10,63.78556,9.57506,25,16708.652
ATB:JourneyPattern:0850201-2019-08-10,63.78478,9.57652,26,16892.92
ATB:JourneyPattern:0850201-2019-08-10,63.78383,9.57765,27,17057.258
ATB:JourneyPattern:0850201-2019-08-10,63.78319,9.57829,28,17158.014
ATB:JourneyPattern:0850201-2019-08-10,63.78285,9.57843,29,17198.945
ATB:JourneyPattern:0850201-2019-08-10,63.78241,9.57846,30,17248.04
ATB:JourneyPattern:0850201-2019-08-10,63.78204,9.57843,31,17289.361
ATB:JourneyPattern:0850201-2019-08-10,63.78174,9.57814,32,17335.81
ATB:JourneyPattern:0850201-2019-08-10,63.78145,9.57785,33,17381.465
ATB:JourneyPattern:0850201-2019-08-10,63.78084,9.57757,34,17456.182
ATB:JourneyPattern:0850201-2019-08-10,63.78084,9.57757,35,17456.182
ATB:JourneyPattern:0855101-2019-08-10,63.6451,9.52125,0,0.0
ATB:JourneyPattern:0855101-2019-08-10,63.64621,9.5219,1,143.19167
ATB:JourneyPattern:0855101-2019-08-10,63.64693,9.52173,2,225.54552
ATB:JourneyPattern:0855101-2019-08-10,63.64739,9.52044,3,378.00446
ATB:JourneyPattern:0855101-2019-08-10,63.65672,9.44611,4,8717.312
ATB:JourneyPattern:0855101-2019-08-10,63.65893,9.4365,5,9815.016
ATB:JourneyPattern:0855101-2019-08-10,63.65893,9.4365,6,9815.016
ATB:JourneyPattern:0855202-2019-08-10,63.65893,9.4365,0,0.0
ATB:JourneyPattern:0855202-2019-08-10,63.65672,9.44611,1,1097.7039
ATB:JourneyPattern:0855202-2019-08-10,63.64739,9.52044,2,9437.011
ATB:JourneyPattern:0855202-2019-08-10,63.64693,9.52173,3,9589.47
ATB:JourneyPattern:0855202-2019-08-10,63.64621,9.5219,4,9671.823
ATB:JourneyPattern:0855202-2019-08-10,63.6451,9.52125,5,9815.016
ATB:JourneyPattern:0855202-2019-08-10,63.6451,9.52125,6,9815.016
ATB:JourneyPattern:0860104-2019-08-10,63.5874,9.39923,0,0.0
ATB:JourneyPattern:0860104-2019-08-10,63.58756,9.3992,1,18.1215
ATB:JourneyPattern:0860104-2019-08-10,63.5877,9.39923,2,34.060024
ATB:JourneyPattern:0860104-2019-08-10,63.58782,9.39938,3,55.4438
ATB:JourneyPattern:0860104-2019-08-10,63.58792,9.3997,4,92.76489
ATB:JourneyPattern:0860104-2019-08-10,63.58798,9.40032,5,162.10541
ATB:JourneyPattern:0860104-2019-08-10,63.58802,9.40143,6,285.75024
ATB:JourneyPattern:0860104-2019-08-10,63.58798,9.4028,7,438.32294
ATB:JourneyPattern:0860104-2019-08-10,63.58759,9.41109,8,1362.1821
ATB:JourneyPattern:0860104-2019-08-10,63.58681,9.41905,9,2252.5293
ATB:JourneyPattern:0860104-2019-08-10,63.5765,9.48377,10,9547.97
ATB:JourneyPattern:0860104-2019-08-10,63.57574,9.48926,11,10164.941
ATB:JourneyPattern:0860104-2019-08-10,63.57551,9.49716,12,11044.738
ATB:JourneyPattern:0860104-2019-08-10,63.57581,9.50334,13,11733.503
ATB:JourneyPattern:0860104-2019-08-10,63.57745,9.50623,14,12103.407
ATB:JourneyPattern:0860104-2019-08-10,63.57906,9.50775,15,12349.886
ATB:JourneyPattern:0860104-2019-08-10,63.57986,9.50853,16,12474.266
ATB:JourneyPattern:0860104-2019-08-10,63.5805,9.50912,17,12571.164
ATB:JourneyPattern:0860104-2019-08-10,63.58071,9.50952,18,12621.456
ATB:JourneyPattern:0860104-2019-08-10,63.58071,9.50952,19,12621.456
ATB:JourneyPattern:0860214-2019-08-10,63.58071,9.50952,0,0.0
ATB:JourneyPattern:0860214-2019-08-10,63.5805,9.50912,1,50.291283
ATB:JourneyPattern:0860214-2019-08-10,63.57986,9.50853,2,147.19041
ATB:JourneyPattern:0860214-2019-08-10,63.57906,9.50775,3,271.5697
ATB:JourneyPattern:0860214-2019-08-10,63.57745,9.50623,4,518.04877
ATB:JourneyPattern:0860214-2019-08-10,63.57581,9.50334,5,887.9529
ATB:JourneyPattern:0860214-2019-08-10,63.57551,9.49716,6,1576.7174
ATB:JourneyPattern:0860214-2019-08-10,63.57574,9.48926,7,2456.5142
ATB:JourneyPattern:0860214-2019-08-10,63.5765,9.48377,8,3073.486
ATB:JourneyPattern:0860214-2019-08-10,63.58681,9.41905,9,10368.927
ATB:JourneyPattern:0860214-2019-08-10,63.58759,9.41109,10,11259.273
ATB:JourneyPattern:0860214-2019-08-10,63.58798,9.4028,11,12183.133
ATB:JourneyPattern:0860214-2019-08-10,63.58802,9.40143,12,12335.705
ATB:JourneyPattern:0860214-2019-08-10,63.58798,9.40032,13,12459.351
ATB:JourneyPattern:0860214-2019-08-10,63.58792,9.3997,14,12528.69
ATB:JourneyPattern:0860214-2019-08-10,63.58782,9.39938,15,12566.012
ATB:JourneyPattern:0860214-2019-08-10,63.5877,9.39923,16,12587.3955
ATB:JourneyPattern:0860214-2019-08-10,63.58756,9.3992,17,12603.334
ATB:JourneyPattern:0860214-2019-08-10,63.5874,9.39923,18,12621.456
ATB:JourneyPattern:0860214-2019-08-10,63.5874,9.39923,19,12621.456
ATB:JourneyPattern:0860109-2019-08-10,63.6451,9.52125,0,0.0
ATB:JourneyPattern:0860109-2019-08-10,63.64621,9.5219,1,143.19167
ATB:JourneyPattern:0860109-2019-08-10,63.64693,9.52173,2,225.54552
ATB:JourneyPattern:0860109-2019-08-10,63.64739,9.52044,3,378.00446
ATB:JourneyPattern:0860109-2019-08-10,63.65672,9.44611,4,8717.312
ATB:JourneyPattern:0860109-2019-08-10,63.65893,9.4365,5,9815.016
ATB:JourneyPattern:0860109-2019-08-10,63.65893,9.4365,6,9815.016
ATB:JourneyPattern:0860109-2019-08-10,63.65225,9.46051,7,12589.312
ATB:JourneyPattern:0860109-2019-08-10,63.64867,9.46514,8,13240.823
ATB:JourneyPattern:0860109-2019-08-10,63.64219,9.46617,9,13971.2295
ATB:JourneyPattern:0860109-2019-08-10,63.59147,9.41861,10,21711.314
ATB:JourneyPattern:0860109-2019-08-10,63.59031,9.41683,11,21947.826
ATB:JourneyPattern:0860109-2019-08-10,63.58958,9.41475,12,22193.217
ATB:JourneyPattern:0860109-2019-08-10,63.58918,9.41228,13,22471.758
ATB:JourneyPattern:0860109-2019-08-10,63.58837,9.40424,14,23371.297
ATB:JourneyPattern:0860109-2019-08-10,63.58803,9.40028,15,23813.744
ATB:JourneyPattern:0860109-2019-08-10,63.58796,9.39965,16,23884.307
ATB:JourneyPattern:0860109-2019-08-10,63.58785,9.39928,17,23927.277
ATB:JourneyPattern:0860109-2019-08-10,63.58772,9.39915,18,23947.742
ATB:JourneyPattern:0860109-2019-08-10,63.58757,9.39914,19,23964.479
ATB:JourneyPattern:0860109-2019-08-10,63.58735,9.39925,20,23991.86
ATB:JourneyPattern:0860109-2019-08-10,63.58735,9.39925,21,23991.86
ATB:JourneyPattern:0860109-2019-08-10,63.5874,9.39923,22,23997.854
ATB:JourneyPattern:0860109-2019-08-10,63.5874,9.39923,23,23997.854
ATB:JourneyPattern:0860109-2019-08-10,63.58756,9.3992,24,24015.975
ATB:JourneyPattern:0860109-2019-08-10,63.5877,9.39923,25,24031.914
ATB:JourneyPattern:0860109-2019-08-10,63.58782,9.39938,26,24053.297
ATB:JourneyPattern:0860109-2019-08-10,63.58792,9.3997,27,24090.62
ATB:JourneyPattern:0860109-2019-08-10,63.58798,9.40032,28,24159.959
ATB:JourneyPattern:0860109-2019-08-10,63.58802,9.40143,29,24283.604
ATB:JourneyPattern:0860109-2019-08-10,63.58798,9.4028,30,24436.176
ATB:JourneyPattern:0860109-2019-08-10,63.58759,9.41109,31,25360.035
ATB:JourneyPattern:0860109-2019-08-10,63.58681,9.41905,32,26250.383
ATB:JourneyPattern:0860109-2019-08-10,63.5765,9.48377,33,33545.824
ATB:JourneyPattern:0860109-2019-08-10,63.57574,9.48926,34,34162.797
ATB:JourneyPattern:0860109-2019-08-10,63.57551,9.49716,35,35042.594
ATB:JourneyPattern:0860109-2019-08-10,63.57581,9.50334,36,35731.355
ATB:JourneyPattern:0860109-2019-08-10,63.57745,9.50623,37,36101.26
ATB:JourneyPattern:0860109-2019-08-10,63.57906,9.50775,38,36347.74
ATB:JourneyPattern:0860109-2019-08-10,63.57986,9.50853,39,36472.117
ATB:JourneyPattern:0860109-2019-08-10,63.5805,9.50912,40,36569.02
ATB:JourneyPattern:0860109-2019-08-10,63.58071,9.50952,41,36619.31
ATB:JourneyPattern:0860109-2019-08-10,63.58071,9.50952,42,36619.31
ATB:JourneyPattern:0860101-2019-08-10,63.6451,9.52125,0,0.0
ATB:JourneyPattern:0860101-2019-08-10,63.64621,9.5219,1,143.19167
ATB:JourneyPattern:0860101-2019-08-10,63.64693,9.52173,2,225.54552
ATB:JourneyPattern:0860101-2019-08-10,63.64739,9.52044,3,378.00446
ATB:JourneyPattern:0860101-2019-08-10,63.65672,9.44611,4,8717.312
ATB:JourneyPattern:0860101-2019-08-10,63.65893,9.4365,5,9815.016
ATB:JourneyPattern:0860101-2019-08-10,63.65893,9.4365,6,9815.016
ATB:JourneyPattern:0860101-2019-08-10,63.65225,9.46051,7,12589.312
ATB:JourneyPattern:0860101-2019-08-10,63.64867,9.46514,8,13240.823
ATB:JourneyPattern:0860101-2019-08-10,63.64219,9.46617,9,13971.2295
ATB:JourneyPattern:0860101-2019-08-10,63.59147,9.41861,10,21711.314
ATB:JourneyPattern:0860101-2019-08-10,63.59031,9.41683,11,21947.826
ATB:JourneyPattern:0860101-2019-08-10,63.58958,9.41475,12,22193.217
ATB:JourneyPattern:0860101-2019-08-10,63.58918,9.41228,13,22471.758
ATB:JourneyPattern:0860101-2019-08-10,63.58837,9.40424,14,23371.297
ATB:JourneyPattern:0860101-2019-08-10,63.58803,9.40028,15,23813.744
ATB:JourneyPattern:0860101-2019-08-10,63.58796,9.39965,16,23884.307
ATB:JourneyPattern:0860101-2019-08-10,63.58785,9.39928,17,23927.277
ATB:JourneyPattern:0860101-2019-08-10,63.58772,9.39915,18,23947.742
ATB:JourneyPattern:0860101-2019-08-10,63.58757,9.39914,19,23964.479
ATB:JourneyPattern:0860101-2019-08-10,63.58735,9.39925,20,23991.86
ATB:JourneyPattern:0860101-2019-08-10,63.58735,9.39925,21,23991.86
ATB:JourneyPattern:0860101-2019-08-10,63.5874,9.39923,22,23997.854
ATB:JourneyPattern:0860101-2019-08-10,63.5874,9.39923,23,23997.854
ATB:JourneyPattern:0860101-2019-08-10,63.58756,9.3992,24,24015.975
ATB:JourneyPattern:0860101-2019-08-10,63.5877,9.39923,25,24031.914
ATB:JourneyPattern:0860101-2019-08-10,63.58782,9.39938,26,24053.297
ATB:JourneyPattern:0860101-2019-08-10,63.58792,9.3997,27,24090.62
ATB:JourneyPattern:0860101-2019-08-10,63.58798,9.40032,28,24159.959
ATB:JourneyPattern:0860101-2019-08-10,63.58802,9.40143,29,24283.604
ATB:JourneyPattern:0860101-2019-08-10,63.58798,9.4028,30,24436.176
ATB:JourneyPattern:0860101-2019-08-10,63.58759,9.41109,31,25360.035
ATB:JourneyPattern:0860101-2019-08-10,63.58681,9.41905,32,26250.383
ATB:JourneyPattern:0860101-2019-08-10,63.5765,9.48377,33,33545.824
ATB:JourneyPattern:0860101-2019-08-10,63.57574,9.48926,34,34162.797
ATB:JourneyPattern:0860101-2019-08-10,63.57551,9.49716,35,35042.594
ATB:JourneyPattern:0860101-2019-08-10,63.57581,9.50334,36,35731.355
ATB:JourneyPattern:0860101-2019-08-10,63.57745,9.50623,37,36101.26
ATB:JourneyPattern:0860101-2019-08-10,63.57906,9.50775,38,36347.74
ATB:JourneyPattern:0860101-2019-08-10,63.57986,9.50853,39,36472.117
ATB:JourneyPattern:0860101-2019-08-10,63.5805,9.50912,40,36569.02
ATB:JourneyPattern:0860101-2019-08-10,63.58071,9.50952,41,36619.31
ATB:JourneyPattern:0860101-2019-08-10,63.58071,9.50952,42,36619.31
ATB:JourneyPattern:0860107-2019-08-10,63.6451,9.52125,0,0.0
ATB:JourneyPattern:0860107-2019-08-10,63.64621,9.5219,1,143.19167
ATB:JourneyPattern:0860107-2019-08-10,63.64693,9.52173,2,225.54552
ATB:JourneyPattern:0860107-2019-08-10,63.64739,9.52044,3,378.00446
ATB:JourneyPattern:0860107-2019-08-10,63.65672,9.44611,4,8717.312
ATB:JourneyPattern:0860107-2019-08-10,63.65893,9.4365,5,9815.016
ATB:JourneyPattern:0860107-2019-08-10,63.65893,9.4365,6,9815.016
ATB:JourneyPattern:0860107-2019-08-10,63.65225,9.46051,7,12589.312
ATB:JourneyPattern:0860107-2019-08-10,63.64867,9.46514,8,13240.823
ATB:JourneyPattern:0860107-2019-08-10,63.64219,9.46617,9,13971.2295
ATB:JourneyPattern:0860107-2019-08-10,63.59147,9.41861,10,21711.314
ATB:JourneyPattern:0860107-2019-08-10,63.59031,9.41683,11,21947.826
ATB:JourneyPattern:0860107-2019-08-10,63.58958,9.41475,12,22193.217
ATB:JourneyPattern:0860107-2019-08-10,63.58918,9.41228,13,22471.758
ATB:JourneyPattern:0860107-2019-08-10,63.58837,9.40424,14,23371.297
ATB:JourneyPattern:0860107-2019-08-10,63.58803,9.40028,15,23813.744
ATB:JourneyPattern:0860107-2019-08-10,63.58796,9.39965,16,23884.307
ATB:JourneyPattern:0860107-2019-08-10,63.58785,9.39928,17,23927.277
ATB:JourneyPattern:0860107-2019-08-10,63.58772,9.39915,18,23947.742
ATB:JourneyPattern:0860107-2019-08-10,63.58757,9.39914,19,23964.479
ATB:JourneyPattern:0860107-2019-08-10,63.58735,9.39925,20,23991.86
ATB:JourneyPattern:0860107-2019-08-10,63.58735,9.39925,21,23991.86
ATB:JourneyPattern:0860107-2019-08-10,63.58756,9.3992,22,24015.889
ATB:JourneyPattern:0860107-2019-08-10,63.5877,9.39923,23,24031.828
ATB:JourneyPattern:0860107-2019-08-10,63.58782,9.39938,24,24053.21
ATB:JourneyPattern:0860107-2019-08-10,63.58792,9.3997,25,24090.533
ATB:JourneyPattern:0860107-2019-08-10,63.58798,9.40032,26,24159.873
ATB:JourneyPattern:0860107-2019-08-10,63.58802,9.40143,27,24283.518
ATB:JourneyPattern:0860107-2019-08-10,63.58798,9.4028,28,24436.092
ATB:JourneyPattern:0860107-2019-08-10,63.58759,9.41109,29,25359.95
ATB:JourneyPattern:0860107-2019-08-10,63.58681,9.41905,30,26250.297
ATB:JourneyPattern:0860107-2019-08-10,63.5765,9.48377,31,33545.74
ATB:JourneyPattern:0860107-2019-08-10,63.57574,9.48926,32,34162.71
ATB:JourneyPattern:0860107-2019-08-10,63.57551,9.49716,33,35042.508
ATB:JourneyPattern:0860107-2019-08-10,63.57581,9.50334,34,35731.27
ATB:JourneyPattern:0860107-2019-08-10,63.57745,9.50623,35,36101.176
ATB:JourneyPattern:0860107-2019-08-10,63.57906,9.50775,36,36347.652
ATB:JourneyPattern:0860107-2019-08-10,63.57986,9.50853,37,36472.035
ATB:JourneyPattern:0860107-2019-08-10,63.5805,9.50912,38,36568.934
ATB:JourneyPattern:0860107-2019-08-10,63.58071,9.50952,39,36619.223
ATB:JourneyPattern:0860107-2019-08-10,63.58071,9.50952,40,36619.223
ATB:JourneyPattern:0860217-2019-08-10,63.58071,9.50952,0,0.0
ATB:JourneyPattern:0860217-2019-08-10,63.5805,9.50912,1,50.291283
ATB:JourneyPattern:0860217-2019-08-10,63.57986,9.50853,2,147.19041
ATB:JourneyPattern:0860217-2019-08-10,63.57906,9.50775,3,271.5697
ATB:JourneyPattern:0860217-2019-08-10,63.57745,9.50623,4,518.04877
ATB:JourneyPattern:0860217-2019-08-10,63.57581,9.50334,5,887.9529
ATB:JourneyPattern:0860217-2019-08-10,63.57551,9.49716,6,1576.7174
ATB:JourneyPattern:0860217-2019-08-10,63.57574,9.48926,7,2456.5142
ATB:JourneyPattern:0860217-2019-08-10,63.5765,9.48377,8,3073.486
ATB:JourneyPattern:0860217-2019-08-10,63.58681,9.41905,9,10368.927
ATB:JourneyPattern:0860217-2019-08-10,63.58759,9.41109,10,11259.273
ATB:JourneyPattern:0860217-2019-08-10,63.58798,9.4028,11,12183.133
ATB:JourneyPattern:0860217-2019-08-10,63.58802,9.40143,12,12335.705
ATB:JourneyPattern:0860217-2019-08-10,63.58798,9.40032,13,12459.351
ATB:JourneyPattern:0860217-2019-08-10,63.58792,9.3997,14,12528.69
ATB:JourneyPattern:0860217-2019-08-10,63.58782,9.39938,15,12566.012
ATB:JourneyPattern:0860217-2019-08-10,63.5877,9.39923,16,12587.3955
ATB:JourneyPattern:0860217-2019-08-10,63.58756,9.3992,17,12603.334
ATB:JourneyPattern:0860217-2019-08-10,63.5874,9.39923,18,12621.456
ATB:JourneyPattern:0860217-2019-08-10,63.5874,9.39923,19,12621.456
ATB:JourneyPattern:0860217-2019-08-10,63.58735,9.39925,20,12627.45
ATB:JourneyPattern:0860217-2019-08-10,63.58735,9.39925,21,12627.45
ATB:JourneyPattern:0860217-2019-08-10,63.58757,9.39914,22,12654.831
ATB:JourneyPattern:0860217-2019-08-10,63.58772,9.39915,23,12671.566
ATB:JourneyPattern:0860217-2019-08-10,63.58785,9.39928,24,12692.032
ATB:JourneyPattern:0860217-2019-08-10,63.58796,9.39965,25,12735.002
ATB:JourneyPattern:0860217-2019-08-10,63.58803,9.40028,26,12805.565
ATB:JourneyPattern:0860217-2019-08-10,63.58837,9.40424,27,13248.012
ATB:JourneyPattern:0860217-2019-08-10,63.58918,9.41228,28,14147.552
ATB:JourneyPattern:0860217-2019-08-10,63.58958,9.41475,29,14426.093
ATB:JourneyPattern:0860217-2019-08-10,63.59031,9.41683,30,14671.483
ATB:JourneyPattern:0860217-2019-08-10,63.59147,9.41861,31,14907.995
ATB:JourneyPattern:0860217-2019-08-10,63.64219,9.46617,32,22648.08
ATB:JourneyPattern:0860217-2019-08-10,63.64867,9.46514,33,23378.486
ATB:JourneyPattern:0860217-2019-08-10,63.65225,9.46051,34,24029.998
ATB:JourneyPattern:0860217-2019-08-10,63.65893,9.4365,35,26804.295
ATB:JourneyPattern:0860217-2019-08-10,63.65893,9.4365,36,26804.295
ATB:JourneyPattern:0860217-2019-08-10,63.65672,9.44611,37,27901.998
ATB:JourneyPattern:0860217-2019-08-10,63.64739,9.52044,38,36241.305
ATB:JourneyPattern:0860217-2019-08-10,63.64693,9.52173,39,36393.766
ATB:JourneyPattern:0860217-2019-08-10,63.64621,9.5219,40,36476.117
ATB:JourneyPattern:0860217-2019-08-10,63.6451,9.52125,41,36619.31
ATB:JourneyPattern:0860217-2019-08-10,63.6451,9.52125,42,36619.31
ATB:JourneyPattern:0860211-2019-08-10,63.58071,9.50952,0,0.0
ATB:JourneyPattern:0860211-2019-08-10,63.5805,9.50912,1,50.291283
ATB:JourneyPattern:0860211-2019-08-10,63.57986,9.50853,2,147.19041
ATB:JourneyPattern:0860211-2019-08-10,63.57906,9.50775,3,271.5697
ATB:JourneyPattern:0860211-2019-08-10,63.57745,9.50623,4,518.04877
